x,y
2652.584000,1.5E-4
2653.624000,1.5E-4
2654.673000,1.5E-4
2655.711000,1.5E-4
2656.760000,1.5E-4
2657.800000,1.5E-4
2658.849000,1.5E-4
2659.888000,1.5E-4
2660.938000,1.5E-4
2661.977000,1.5E-4
2663.027000,1.5E-4
2664.066000,1.5E-4
2665.106000,1.5E-4
2666.145000,1.5E-4
2667.195000,1.5E-4
2668.244000,1.5E-4
2669.283000,1.5E-4
2670.333000,1.5E-4
2671.372000,1.5E-4
2672.412000,1.5E-4
2673.451000,1.5E-4
2674.501000,1.5E-4
2675.550000,1.5E-4
2676.590000,1.5E-4
2677.639000,1.5E-4
2678.688000,1.5E-4
2679.728000,1.5E-4
2680.777000,1.5E-4
2681.817000,1.5E-4
2682.856000,1.5E-4
2683.896000,1.5E-4
2684.935000,1.5E-4
2685.985000,1.5E-4
2687.034000,1.5E-4
2688.073000,1.5E-4
2689.113000,1.5E-4
2690.162000,1.5E-4
2691.212000,1.5E-4
2692.251000,1.5E-4
2693.301000,1.5E-4
2694.350000,1.5E-4
2695.390000,1.5E-4
2696.429000,1.5E-4
2697.478000,1.5E-4
2698.518000,1.5E-4
2699.557000,1.5E-4
2700.607000,1.5E-4
2701.646000,1.5E-4
2702.686000,1.5E-4
2703.725000,1.5E-4
2704.765000,1.5E-4
2705.804000,1.5E-4
2706.843000,1.5E-4
2707.883000,1.5E-4
2708.922000,1.5E-4
2709.962000,1.5E-4
2711.001000,1.5E-4
2712.041000,1.5E-4
2713.080000,1.5E-4
2714.120000,1.5E-4
2715.169000,1.5E-4
2716.208000,1.5E-4
2717.248000,1.5E-4
2718.287000,1.5E-4
2719.327000,1.5E-4
2720.376000,1.5E-4
2721.416000,1.5E-4
2722.455000,1.5E-4
2723.495000,1.5E-4
2724.534000,1.5E-4
2725.583000,1.5E-4
2726.623000,1.5E-4
2727.662000,1.5E-4
2728.702000,1.5E-4
2729.741000,1.5E-4
2730.781000,1.5E-4
2731.820000,1.5E-4
2732.860000,1.5E-4
2733.899000,2E-4
2734.949000,1.5E-4
2735.988000,1.5E-4
2737.027000,1.5E-4
2738.067000,1.5E-4
2739.106000,1.5E-4
2740.146000,1.5E-4
2741.185000,1.5E-4
2742.235000,1.5E-4
2743.284000,1.5E-4
2744.324000,1.5E-4
2745.373000,1.5E-4
2746.412000,1.5E-4
2747.452000,1.5E-4
2748.491000,1.5E-4
2749.531000,1.5E-4
2750.570000,1.5E-4
2751.620000,1.5E-4
2752.659000,1.5E-4
2753.709000,1.5E-4
2754.748000,1.5E-4
2755.797000,1.5E-4
2756.837000,1.5E-4
2757.886000,1.5E-4
2758.926000,1.5E-4
2759.975000,1.5E-4
2761.025000,1.5E-4
2762.064000,1.5E-4
2763.103000,1.5E-4
2764.153000,1.5E-4
2765.202000,1.5E-4
2766.242000,1.5E-4
2767.291000,1.5E-4
2768.341000,1.5E-4
2769.380000,1.5E-4
2770.420000,1.5E-4
2771.459000,1.5E-4
2772.498000,1.5E-4
2773.548000,1.5E-4
2774.587000,1.5E-4
2775.627000,1.5E-4
2776.666000,1.5E-4
2777.706000,1.5E-4
2778.755000,1.5E-4
2779.795000,1.5E-4
2780.834000,1.5E-4
2781.873000,1.5E-4
2782.913000,1.5E-4
2783.952000,1.5E-4
2785.002000,1.5E-4
2786.041000,1.5E-4
2787.081000,1.5E-4
2788.120000,1.5E-4
2789.160000,1.5E-4
2790.199000,1.5E-4
2791.248000,1.5E-4
2792.298000,1.5E-4
2793.347000,1.5E-4
2794.387000,1.5E-4
2795.426000,1.5E-4
2796.476000,1.5E-4
2797.515000,1.5E-4
2798.555000,1.5E-4
2799.594000,1.5E-4
2800.633000,1.5E-4
2801.673000,1.5E-4
2802.722000,1.5E-4
2803.772000,1.5E-4
2804.821000,1.5E-4
2805.871000,1.5E-4
2806.920000,1.5E-4
2807.970000,1.5E-4
2809.019000,1.5E-4
2810.068000,1.5E-4
2811.108000,1.5E-4
2812.147000,1.5E-4
2813.187000,1.5E-4
2814.226000,1.5E-4
2815.266000,1.5E-4
2816.315000,1.5E-4
2817.355000,1.5E-4
2818.394000,1.5E-4
2819.433000,1.5E-4
2820.473000,1.5E-4
2821.522000,1.5E-4
2822.572000,1.5E-4
2823.611000,1.5E-4
2824.651000,1.5E-4
2825.700000,1.5E-4
2826.740000,1.5E-4
2827.779000,1.5E-4
2828.828000,1.5E-4
2829.868000,1.5E-4
2830.917000,1.5E-4
2831.967000,1.5E-4
2833.006000,1.5E-4
2834.046000,1.5E-4
2835.095000,1.5E-4
2836.135000,1.5E-4
2837.174000,1.5E-4
2838.213000,1.5E-4
2839.253000,1.5E-4
2840.292000,1.5E-4
2841.332000,1.5E-4
2842.371000,1.5E-4
2843.411000,1.5E-4
2844.450000,1.5E-4
2845.490000,1.5E-4
2846.529000,1.5E-4
2847.568000,1.5E-4
2848.608000,1.5E-4
2849.647000,1.5E-4
2850.687000,1.5E-4
2851.726000,1.5E-4
2852.766000,1.5E-4
2853.805000,1.5E-4
2854.845000,1.5E-4
2855.884000,1.5E-4
2856.923000,1.5E-4
2857.963000,1.5E-4
2859.002000,1.5E-4
2860.042000,1.5E-4
2861.081000,1.5E-4
2862.121000,1.5E-4
2863.160000,1.5E-4
2864.200000,1.5E-4
2865.239000,1.5E-4
2866.279000,1.5E-4
2867.318000,1.5E-4
2868.357000,1.5E-4
2869.397000,1.5E-4
2870.436000,1.5E-4
2871.476000,1.5E-4
2872.515000,1.5E-4
2873.555000,1.5E-4
2874.594000,1.5E-4
2875.634000,1.5E-4
2876.673000,1.5E-4
2877.712000,1.5E-4
2878.752000,1.5E-4
2879.791000,1.5E-4
2880.841000,1.5E-4
2881.880000,1.5E-4
2882.920000,1.5E-4
2883.959000,1.5E-4
2885.009000,1.5E-4
2886.048000,1.5E-4
2887.097000,1.5E-4
2888.137000,1.5E-4
2889.176000,1.5E-4
2890.216000,1.5E-4
2891.255000,1.5E-4
2892.305000,1.5E-4
2893.344000,1.5E-4
2894.384000,1.5E-4
2895.433000,1.5E-4
2896.482000,1.5E-4
2897.522000,1.5E-4
2898.571000,1.5E-4
2899.611000,1.5E-4
2900.650000,1.5E-4
2901.690000,1.5E-4
2902.729000,1.5E-4
2903.779000,1.5E-4
2904.828000,1.5E-4
2905.867000,1.5E-4
2906.917000,1.5E-4
2907.966000,1.5E-4
2909.006000,1.5E-4
2910.045000,1.5E-4
2911.095000,1.5E-4
2912.144000,1.5E-4
2913.184000,1.5E-4
2914.233000,1.5E-4
2915.272000,1.5E-4
2916.322000,1.5E-4
2917.361000,1.5E-4
2918.401000,1.5E-4
2919.440000,1.5E-4
2920.480000,1.5E-4
2921.529000,1.5E-4
2922.569000,1.5E-4
2923.618000,1.5E-4
2924.657000,1.5E-4
2925.697000,1.5E-4
2926.746000,1.5E-4
2927.796000,1.5E-4
2928.835000,1.5E-4
2929.885000,1.5E-4
2930.924000,1.5E-4
2931.974000,1.5E-4
2933.013000,1.5E-4
2934.052000,1.5E-4
2935.092000,1.5E-4
2936.131000,1.5E-4
2937.181000,1.5E-4
2938.220000,1.5E-4
2939.260000,1.5E-4
2940.299000,1.5E-4
2941.339000,1.5E-4
2942.378000,1.5E-4
2943.417000,1.5E-4
2944.457000,1.5E-4
2945.496000,1.5E-4
2946.536000,1.5E-4
2947.575000,1.5E-4
2948.615000,1.5E-4
2949.654000,1.5E-4
2950.704000,1.5E-4
2951.743000,1.5E-4
2952.792000,1.5E-4
2953.842000,1.5E-4
2954.891000,1.5E-4
2955.931000,1.5E-4
2956.970000,1.5E-4
2958.010000,1.5E-4
2959.049000,1.5E-4
2960.089000,1.5E-4
2961.128000,1.5E-4
2962.167000,1.5E-4
2963.207000,1.5E-4
2964.256000,1.5E-4
2965.296000,1.5E-4
2966.345000,1.5E-4
2967.385000,1.5E-4
2968.424000,1.5E-4
2969.464000,1.5E-4
2970.503000,1.5E-4
2971.552000,1.5E-4
2972.592000,1.5E-4
2973.641000,1.5E-4
2974.681000,1.5E-4
2975.720000,1.5E-4
2976.760000,1.5E-4
2977.809000,1.5E-4
2978.859000,1.5E-4
2979.908000,1.5E-4
2980.947000,1.5E-4
2981.987000,1.5E-4
2983.026000,1.5E-4
2984.066000,1.5E-4
2985.105000,1.5E-4
2986.145000,1.5E-4
2987.194000,1.5E-4
2988.234000,1.5E-4
2989.273000,1.5E-4
2990.322000,1.5E-4
2991.362000,1.5E-4
2992.401000,1.5E-4
2993.441000,1.5E-4
2994.490000,1.5E-4
2995.540000,1.5E-4
2996.579000,1.5E-4
2997.629000,1.5E-4
2998.678000,1.5E-4
2999.717000,1.5E-4
3000.767000,1.5E-4
3001.806000,1.5E-4
3002.846000,1.5E-4
3003.885000,1.5E-4
3004.935000,1.5E-4
3005.974000,1.5E-4
3007.014000,1.5E-4
3008.053000,1.5E-4
3009.092000,1.5E-4
3010.132000,1.5E-4
3011.171000,1.5E-4
3012.211000,1.5E-4
3013.260000,1.5E-4
3014.300000,1.5E-4
3015.349000,1.5E-4
3016.389000,1.5E-4
3017.438000,1.5E-4
3018.487000,1.5E-4
3019.527000,1.5E-4
3020.566000,1.5E-4
3021.616000,1.5E-4
3022.665000,1.5E-4
3023.705000,1.5E-4
3024.744000,1.5E-4
3025.784000,1.5E-4
3026.823000,1.5E-4
3027.862000,1.5E-4
3028.902000,1.5E-4
3029.951000,1.5E-4
3031.001000,1.5E-4
3032.040000,1.5E-4
3033.080000,1.5E-4
3034.129000,1.5E-4
3035.179000,1.5E-4
3036.218000,1.5E-4
3037.257000,1.5E-4
3038.307000,1.5E-4
3039.356000,1.5E-4
3040.396000,1.5E-4
3041.435000,1.5E-4
3042.485000,1.5E-4
3043.524000,1.5E-4
3044.564000,1.5E-4
3045.603000,1.5E-4
3046.642000,1.5E-4
3047.682000,1.5E-4
3048.721000,1.5E-4
3049.761000,1.5E-4
3050.800000,1.5E-4
3051.840000,1.5E-4
3052.879000,1.5E-4
3053.919000,1.5E-4
3054.968000,1.5E-4
3056.007000,1.5E-4
3057.047000,1.5E-4
3058.086000,1.5E-4
3059.136000,1.5E-4
3060.175000,1.5E-4
3061.215000,1.5E-4
3062.264000,1.5E-4
3063.304000,1.5E-4
3064.343000,1.5E-4
3065.382000,1.5E-4
3066.422000,1.5E-4
3067.461000,1.5E-4
3068.511000,1.5E-4
3069.560000,1.5E-4
3070.600000,1.5E-4
3071.639000,1.5E-4
3072.679000,1.5E-4
3073.718000,1.5E-4
3074.757000,1.5E-4
3075.797000,1.5E-4
3076.836000,1.5E-4
3077.876000,1.5E-4
3078.915000,1.5E-4
3079.955000,1.5E-4
3080.994000,1.5E-4
3082.034000,1.5E-4
3083.073000,1.5E-4
3084.113000,1.5E-4
3085.152000,1.5E-4
3086.192000,1.5E-4
3087.231000,1.5E-4
3088.270000,1.5E-4
3089.310000,1.5E-4
3090.349000,1.5E-4
3091.389000,1.5E-4
3092.428000,1.5E-4
3093.468000,1.5E-4
3094.507000,1.5E-4
3095.547000,1.5E-4
3096.586000,1.5E-4
3097.625000,1.5E-4
3098.665000,1.5E-4
3099.704000,1.5E-4
3100.744000,1.5E-4
3101.783000,1.5E-4
3102.823000,1.5E-4
3103.862000,1.5E-4
3104.902000,1.5E-4
3105.941000,1.5E-4
3106.981000,1.5E-4
3108.020000,1.5E-4
3109.059000,1.5E-4
3110.099000,1.5E-4
3111.138000,1.5E-4
3112.178000,1.5E-4
3113.217000,1.5E-4
3114.257000,1.5E-4
3115.296000,1.5E-4
3116.336000,1.5E-4
3117.375000,1.5E-4
3118.414000,1.5E-4
3119.454000,1.5E-4
3120.493000,1.5E-4
3121.533000,1.5E-4
3122.572000,1.5E-4
3123.612000,1.5E-4
3124.651000,1.5E-4
3125.691000,1.5E-4
3126.730000,1.5E-4
3127.779000,1.5E-4
3128.829000,1.5E-4
3129.878000,1.5E-4
3130.928000,1.5E-4
3131.977000,1.5E-4
3133.017000,1.5E-4
3134.056000,1.5E-4
3135.096000,1.5E-4
3136.145000,1.5E-4
3137.194000,1.5E-4
3138.244000,1.5E-4
3139.283000,1.5E-4
3140.323000,1.5E-4
3141.362000,1.5E-4
3142.402000,1.5E-4
3143.441000,1.5E-4
3144.481000,1.5E-4
3145.530000,1.5E-4
3146.569000,1.5E-4
3147.609000,1.5E-4
3148.658000,1.5E-4
3149.698000,1.5E-4
3150.747000,1.5E-4
3151.787000,1.5E-4
3152.836000,1.5E-4
3153.876000,1.5E-4
3154.915000,1.5E-4
3155.954000,1.5E-4
3156.994000,1.5E-4
3158.033000,1.5E-4
3159.083000,1.5E-4
3160.122000,1.5E-4
3161.162000,1.5E-4
3162.201000,1.5E-4
3163.241000,1.5E-4
3164.280000,1.5E-4
3165.319000,1.5E-4
3166.369000,1.5E-4
3167.408000,1.5E-4
3168.458000,1.5E-4
3169.497000,1.5E-4
3170.547000,1.5E-4
3171.586000,1.5E-4
3172.636000,1.5E-4
3173.675000,1.5E-4
3174.724000,1.5E-4
3175.764000,1.5E-4
3176.803000,1.5E-4
3177.853000,1.5E-4
3178.892000,1.5E-4
3179.932000,1.5E-4
3180.971000,1.5E-4
3182.011000,1.5E-4
3183.050000,1.5E-4
3184.089000,1.5E-4
3185.129000,1.5E-4
3186.168000,1.5E-4
3187.208000,1.5E-4
3188.247000,1.5E-4
3189.287000,1.5E-4
3190.326000,1.5E-4
3191.366000,1.5E-4
3192.405000,1.5E-4
3193.444000,1.5E-4
3194.484000,1.5E-4
3195.523000,1.5E-4
3196.563000,1.5E-4
3197.602000,1.5E-4
3198.642000,1.5E-4
3199.681000,1.5E-4
3200.721000,1.5E-4
3201.760000,1.5E-4
3202.799000,1.5E-4
3203.839000,1.5E-4
3204.878000,1.5E-4
3205.918000,1.5E-4
3206.957000,1.5E-4
3207.997000,1.5E-4
3209.036000,1.5E-4
3210.076000,1.5E-4
3211.115000,1.5E-4
3212.154000,1.5E-4
3213.194000,1.5E-4
3214.233000,1.5E-4
3215.273000,1.5E-4
3216.312000,1.5E-4
3217.352000,1.5E-4
3218.391000,1.5E-4
3219.431000,1.5E-4
3220.470000,1.5E-4
3221.510000,1.5E-4
3222.549000,1.5E-4
3223.588000,1.5E-4
3224.628000,1.5E-4
3225.667000,1.5E-4
3226.707000,1.5E-4
3227.746000,1.5E-4
3228.786000,1.5E-4
3229.825000,1.5E-4
3230.865000,1.5E-4
3231.904000,1.5E-4
3232.943000,1.5E-4
3233.983000,1.5E-4
3235.022000,1.5E-4
3236.062000,1.5E-4
3237.101000,1.5E-4
3238.141000,1.5E-4
3239.180000,1.5E-4
3240.220000,1.5E-4
3241.259000,1.5E-4
3242.298000,1.5E-4
3243.338000,1.5E-4
3244.377000,1.5E-4
3245.417000,1.5E-4
3246.456000,1.5E-4
3247.496000,1.5E-4
3248.535000,1.5E-4
3249.575000,1.5E-4
3250.614000,1.5E-4
3251.653000,1.5E-4
3252.693000,1.5E-4
3253.732000,1.5E-4
3254.772000,1.5E-4
3255.811000,1.5E-4
3256.851000,1.5E-4
3257.890000,1.5E-4
3258.930000,1.5E-4
3259.969000,1.5E-4
3261.008000,1.5E-4
3262.048000,1.5E-4
3263.087000,1.5E-4
3264.127000,1.5E-4
3265.166000,1.5E-4
3266.206000,1.5E-4
3267.245000,1.5E-4
3268.285000,1.5E-4
3269.324000,1.5E-4
3270.363000,1.5E-4
3271.403000,1.5E-4
3272.442000,1.5E-4
3273.482000,1.5E-4
3274.521000,1.5E-4
3275.561000,1.5E-4
3276.600000,1.5E-4
3277.640000,1.5E-4
3278.679000,1.5E-4
3279.718000,1.5E-4
3280.758000,1.5E-4
3281.797000,1.5E-4
3282.837000,1.5E-4
3283.876000,1.5E-4
3284.917000,1.5E-4
3285.956000,1.5E-4
3286.996000,1.5E-4
3288.035000,1.5E-4
3289.075000,1.5E-4
3290.114000,1.5E-4
3291.154000,1.5E-4
3292.193000,1.5E-4
3293.233000,1.5E-4
3294.272000,1.5E-4
3295.311000,1.5E-4
3296.351000,1.5E-4
3297.390000,1.5E-4
3298.430000,1.5E-4
3299.469000,1.5E-4
3300.509000,1.5E-4
3301.548000,1.5E-4
3302.588000,1.5E-4
3303.627000,1.5E-4
3304.666000,1.5E-4
3305.706000,1.5E-4
3306.745000,1.5E-4
3307.785000,1.5E-4
3308.824000,1.5E-4
3309.864000,1.5E-4
3310.903000,1.5E-4
3311.943000,1.5E-4
3312.982000,1.5E-4
3314.021000,1.5E-4
3315.061000,1.5E-4
3316.100000,1.5E-4
3317.140000,1.5E-4
3318.179000,1.5E-4
3319.219000,1.5E-4
3320.258000,1.5E-4
3321.298000,1.5E-4
3322.337000,1.5E-4
3323.376000,1.5E-4
3324.416000,1.5E-4
3325.455000,1.5E-4
3326.495000,1.5E-4
3327.534000,1.5E-4
3328.574000,1.5E-4
3329.613000,1.5E-4
3330.653000,1.5E-4
3331.692000,1.5E-4
3332.731000,1.5E-4
3333.781000,1.5E-4
3334.820000,1.5E-4
3335.860000,1.5E-4
3336.899000,1.5E-4
3337.949000,1.5E-4
3338.988000,1.5E-4
3340.038000,1.5E-4
3341.087000,1.5E-4
3342.126000,1.5E-4
3343.176000,1.5E-4
3344.215000,1.5E-4
3345.255000,1.5E-4
3346.304000,1.5E-4
3347.354000,1.5E-4
3348.393000,1.5E-4
3349.443000,1.5E-4
3350.482000,1.5E-4
3351.521000,1.5E-4
3352.571000,1.5E-4
3353.620000,1.5E-4
3354.670000,1.5E-4
3355.709000,1.5E-4
3356.749000,1.5E-4
3357.798000,1.5E-4
3358.847000,1.5E-4
3359.897000,1.5E-4
3360.946000,1.5E-4
3361.996000,1.5E-4
3363.045000,1.5E-4
3364.085000,1.5E-4
3365.134000,1.5E-4
3366.174000,1.5E-4
3367.223000,1.5E-4
3368.263000,1.5E-4
3369.302000,1.5E-4
3370.341000,1.5E-4
3371.381000,1.5E-4
3372.420000,1.5E-4
3373.460000,1.5E-4
3374.499000,1.5E-4
3375.549000,1.5E-4
3376.588000,1.5E-4
3377.638000,1.5E-4
3378.677000,1.5E-4
3379.716000,1.5E-4
3380.756000,1.5E-4
3381.795000,1.5E-4
3382.835000,1.5E-4
3383.874000,1.5E-4
3384.914000,1.5E-4
3385.953000,1.5E-4
3386.993000,1.5E-4
3388.032000,1.5E-4
3389.071000,1.5E-4
3390.111000,1.5E-4
3391.150000,1.5E-4
3392.190000,1.5E-4
3393.229000,1.5E-4
3394.269000,1.5E-4
3395.308000,1.5E-4
3396.348000,1.5E-4
3397.387000,1.5E-4
3398.426000,1.5E-4
3399.466000,1.5E-4
3400.505000,1.5E-4
3401.545000,1.5E-4
3402.584000,1.5E-4
3403.624000,1.5E-4
3404.663000,1.5E-4
3405.703000,1.5E-4
3406.742000,1.5E-4
3407.781000,1.5E-4
3408.821000,1.5E-4
3409.860000,1.5E-4
3410.900000,1.5E-4
3411.939000,1.5E-4
3412.979000,1.5E-4
3414.018000,1.5E-4
3415.058000,1.5E-4
3416.097000,1.5E-4
3417.136000,1.5E-4
3418.176000,1.5E-4
3419.215000,1.5E-4
3420.255000,1.5E-4
3421.294000,1.5E-4
3422.334000,1.5E-4
3423.373000,1.5E-4
3424.413000,1.5E-4
3425.452000,1.5E-4
3426.491000,1.5E-4
3427.531000,1.5E-4
3428.570000,1.5E-4
3429.610000,1.5E-4
3430.649000,1.5E-4
3431.689000,1.5E-4
3432.728000,1.5E-4
3433.768000,1.5E-4
3434.807000,1.5E-4
3435.847000,1.5E-4
3436.886000,1.5E-4
3437.925000,1.5E-4
3438.965000,1.5E-4
3440.004000,1.5E-4
3441.044000,1.5E-4
3442.083000,1.5E-4
3443.123000,1.5E-4
3444.162000,1.5E-4
3445.202000,1.5E-4
3446.241000,1.5E-4
3447.280000,1.5E-4
3448.320000,1.5E-4
3449.359000,1.5E-4
3450.399000,1.5E-4
3451.438000,1.5E-4
3452.478000,1.5E-4
3453.517000,1.5E-4
3454.557000,1.5E-4
3455.596000,1.5E-4
3456.635000,1.5E-4
3457.675000,1.5E-4
3458.714000,1.5E-4
3459.754000,1.5E-4
3460.793000,1.5E-4
3461.833000,1.5E-4
3462.872000,1.5E-4
3463.912000,1.5E-4
3464.951000,1.5E-4
3465.990000,1.5E-4
3467.030000,1.5E-4
3468.069000,1.5E-4
3469.109000,1.5E-4
3470.148000,1.5E-4
3471.188000,1.5E-4
3472.227000,1.5E-4
3473.267000,1.5E-4
3474.306000,1.5E-4
3475.345000,1.5E-4
3476.385000,1.5E-4
3477.424000,1.5E-4
3478.464000,1.5E-4
3479.503000,1.5E-4
3480.543000,1.5E-4
3481.582000,1.5E-4
3482.622000,1.5E-4
3483.661000,1.5E-4
3484.700000,1.5E-4
3485.740000,1.5E-4
3486.779000,1.5E-4
3487.819000,1.5E-4
3488.858000,1.5E-4
3489.898000,1.5E-4
3490.937000,1.5E-4
3491.977000,1.5E-4
3493.016000,1.5E-4
3494.055000,1.5E-4
3495.095000,1.5E-4
3496.134000,1.5E-4
3497.174000,1.5E-4
3498.213000,1.5E-4
3499.253000,1.5E-4
3500.292000,1.5E-4
3501.332000,1.5E-4
3502.371000,1.5E-4
3503.410000,1.5E-4
3504.450000,1.5E-4
3505.489000,1.5E-4
3506.529000,1.5E-4
3507.568000,1.5E-4
3508.618000,1.5E-4
3509.657000,1.5E-4
3510.697000,1.5E-4
3511.746000,1.5E-4
3512.785000,1.5E-4
3513.825000,1.5E-4
3514.874000,1.5E-4
3515.924000,1.5E-4
3516.973000,1.5E-4
3518.013000,1.5E-4
3519.052000,1.5E-4
3520.102000,1.5E-4
3521.141000,1.5E-4
3522.181000,1.5E-4
3523.230000,1.5E-4
3524.279000,1.5E-4
3525.319000,1.5E-4
3526.368000,1.5E-4
3527.408000,1.5E-4
3528.457000,1.5E-4
3529.497000,1.5E-4
3530.546000,1.5E-4
3531.586000,1.5E-4
3532.635000,1.5E-4
3533.674000,1.5E-4
3534.714000,1.5E-4
3535.753000,1.5E-4
3536.793000,1.5E-4
3537.832000,1.5E-4
3538.872000,1.5E-4
3539.911000,1.5E-4
3540.951000,1.5E-4
3541.990000,1.5E-4
3543.039000,1.5E-4
3544.089000,1.5E-4
3545.128000,1.5E-4
3546.168000,1.5E-4
3547.217000,1.5E-4
3548.257000,1.5E-4
3549.296000,1.5E-4
3550.346000,1.5E-4
3551.385000,1.5E-4
3552.424000,1.5E-4
3553.464000,1.5E-4
3554.513000,1.5E-4
3555.553000,1.5E-4
3556.592000,1.5E-4
3557.632000,1.5E-4
3558.681000,1.5E-4
3559.731000,1.5E-4
3560.770000,1.5E-4
3561.809000,1.5E-4
3562.859000,1.5E-4
3563.898000,1.5E-4
3564.938000,1.5E-4
3565.977000,1.5E-4
3567.017000,1.5E-4
3568.056000,1.5E-4
3569.096000,1.5E-4
3570.135000,1.5E-4
3571.175000,1.5E-4
3572.214000,1.5E-4
3573.253000,1.5E-4
3574.293000,1.5E-4
3575.332000,1.5E-4
3576.372000,1.5E-4
3577.411000,1.5E-4
3578.451000,1.5E-4
3579.490000,1.5E-4
3580.530000,1.5E-4
3581.569000,1.5E-4
3582.608000,1.5E-4
3583.648000,1.5E-4
3584.687000,1.5E-4
3585.727000,1.5E-4
3586.766000,1.5E-4
3587.806000,1.5E-4
3588.845000,1.5E-4
3589.885000,1.5E-4
3590.924000,1.5E-4
3591.963000,1.5E-4
3593.003000,1.5E-4
3594.042000,1.5E-4
3595.082000,1.5E-4
3596.121000,1.5E-4
3597.161000,1.5E-4
3598.200000,1.5E-4
3599.240000,1.5E-4
3600.279000,1.5E-4
3601.318000,1.5E-4
3602.358000,1.5E-4
3603.397000,1.5E-4
3604.437000,1.5E-4
3605.476000,1.5E-4
3606.516000,1.5E-4
3607.555000,1.5E-4
3608.595000,1.5E-4
3609.634000,1.5E-4
3610.674000,1.5E-4
3611.713000,1.5E-4
3612.752000,1.5E-4
3613.792000,1.5E-4
3614.831000,1.5E-4
3615.871000,1.5E-4
3616.910000,1.5E-4
3617.950000,1.5E-4
3618.989000,1.5E-4
3620.029000,1.5E-4
3621.068000,1.5E-4
3622.107000,1.5E-4
3623.147000,1.5E-4
3624.186000,1.5E-4
3625.226000,1.5E-4
3626.265000,1.5E-4
3627.305000,1.5E-4
3628.344000,1.5E-4
3629.384000,1.5E-4
3630.423000,1.5E-4
3631.462000,1.5E-4
3632.502000,1.5E-4
3633.541000,1.5E-4
3634.581000,1.5E-4
3635.620000,1.5E-4
3636.660000,1.5E-4
3637.699000,1.5E-4
3638.739000,1.5E-4
3639.778000,1.5E-4
3640.817000,1.5E-4
3641.857000,1.5E-4
3642.896000,1.5E-4
3643.936000,1.5E-4
3644.975000,1.5E-4
3646.015000,1.5E-4
3647.054000,1.5E-4
3648.094000,1.5E-4
3649.133000,1.5E-4
3650.172000,1.5E-4
3651.212000,1.5E-4
3652.251000,1.5E-4
3653.291000,1.5E-4
3654.330000,1.5E-4
3655.370000,1.5E-4
3656.409000,1.5E-4
3657.449000,1.5E-4
3658.488000,1.5E-4
3659.527000,1.5E-4
3660.567000,1.5E-4
3661.606000,1.5E-4
3662.646000,1.5E-4
3663.685000,1.5E-4
3664.725000,1.5E-4
3665.764000,1.5E-4
3666.804000,1.5E-4
3667.843000,1.5E-4
3668.882000,1.5E-4
3669.922000,1.5E-4
3670.961000,1.5E-4
3672.001000,1.5E-4
3673.040000,1.5E-4
3674.080000,1.5E-4
3675.119000,1.5E-4
3676.159000,1.5E-4
3677.198000,1.5E-4
3678.237000,1.5E-4
3679.277000,1.5E-4
3680.316000,1.5E-4
3681.356000,1.5E-4
3682.395000,1.5E-4
3683.435000,1.5E-4
3684.474000,1.5E-4
3685.514000,1.5E-4
3686.553000,1.5E-4
3687.592000,1.5E-4
3688.632000,1.5E-4
3689.681000,1.5E-4
3690.721000,1.5E-4
3691.760000,1.5E-4
3692.810000,1.5E-4
3693.849000,1.5E-4
3694.889000,1.5E-4
3695.938000,1.5E-4
3696.978000,1.5E-4
3698.027000,1.5E-4
3699.066000,1.5E-4
3700.106000,1.5E-4
3701.155000,1.5E-4
3702.195000,1.5E-4
3703.234000,1.5E-4
3704.284000,1.5E-4
3705.333000,1.5E-4
3706.373000,1.5E-4
3707.412000,1.5E-4
3708.451000,1.5E-4
3709.491000,1.5E-4
3710.530000,1.5E-4
3711.580000,1.5E-4
3712.619000,1.5E-4
3713.669000,1.5E-4
3714.718000,1.5E-4
3715.767000,1.5E-4
3716.817000,1.5E-4
3717.856000,1.5E-4
3718.896000,1.5E-4
3719.935000,1.5E-4
3720.975000,1.5E-4
3722.014000,1.5E-4
3723.064000,1.5E-4
3724.113000,1.5E-4
3725.152000,1.5E-4
3726.202000,1.5E-4
3727.251000,1.5E-4
3728.291000,1.5E-4
3729.330000,1.5E-4
3730.370000,1.5E-4
3731.409000,1.5E-4
3732.449000,1.5E-4
3733.488000,1.5E-4
3734.537000,1.5E-4
3735.587000,1.5E-4
3736.626000,1.5E-4
3737.676000,1.5E-4
3738.715000,1.5E-4
3739.765000,1.5E-4
3740.804000,1.5E-4
3741.854000,1.5E-4
3742.893000,1.5E-4
3743.932000,1.5E-4
3744.972000,1.5E-4
3746.011000,1.5E-4
3747.051000,1.5E-4
3748.090000,1.5E-4
3749.130000,1.5E-4
3750.169000,1.5E-4
3751.209000,1.5E-4
3752.248000,1.5E-4
3753.287000,1.5E-4
3754.327000,1.5E-4
3755.366000,1.5E-4
3756.406000,1.5E-4
3757.445000,1.5E-4
3758.485000,1.5E-4
3759.524000,1.5E-4
3760.564000,1.5E-4
3761.603000,1.5E-4
3762.643000,1.5E-4
3763.682000,1.5E-4
3764.721000,1.5E-4
3765.761000,1.5E-4
3766.800000,1.5E-4
3767.840000,1.5E-4
3768.889000,1.5E-4
3769.939000,1.5E-4
3770.978000,1.5E-4
3772.028000,1.5E-4
