time	temp_1	temp_2	temp_3	temp_4	temp_5	temp_6	temp_7	temp_8	temp_9	temp_10	temp_11	temp_12	temp_13	temp_14
91.37	26.81	26.31	26.06	26.19	26.56	26.50	26.44	26.62	26.69	27.12	27.44	28.06	28.94	29.75
92.17	26.81	26.31	26.06	26.19	26.56	26.56	26.44	26.69	26.69	27.19	27.44	28.12	29.00	29.81
92.95	26.81	26.31	26.06	26.19	26.56	26.56	26.44	26.69	26.75	27.19	27.50	28.12	29.06	29.87
93.83	26.81	26.31	26.06	26.19	26.56	26.56	26.44	26.69	26.75	27.25	27.50	28.19	29.06	29.94
94.62	26.81	26.31	26.06	26.25	26.62	26.56	26.44	26.69	26.75	27.25	27.56	28.25	29.12	30.00
95.43	26.81	26.31	26.06	26.25	26.62	26.56	26.50	26.75	26.75	27.25	27.62	28.31	29.19	30.06
96.28	26.81	26.31	26.06	26.25	26.62	26.56	26.50	26.75	26.81	27.25	27.62	28.31	29.25	30.06
97.04	26.81	26.31	26.06	26.25	26.62	26.56	26.50	26.75	26.81	27.31	27.69	28.37	29.31	30.12
97.84	26.81	26.31	26.06	26.25	26.62	26.62	26.50	26.75	26.81	27.31	27.69	28.44	29.37	30.19
98.69	26.81	26.31	26.06	26.25	26.62	26.62	26.50	26.75	26.87	27.37	27.75	28.44	29.37	30.25
99.52	26.81	26.31	26.12	26.25	26.62	26.62	26.56	26.81	26.87	27.37	27.75	28.50	29.44	30.31
100.31	26.81	26.31	26.12	26.25	26.62	26.62	26.56	26.81	26.87	27.44	27.81	28.56	29.50	30.37
101.21	26.81	26.37	26.12	26.25	26.69	26.62	26.56	26.81	26.94	27.44	27.81	28.62	29.56	30.37
102.03	26.81	26.37	26.12	26.25	26.69	26.69	26.56	26.87	26.94	27.44	27.87	28.62	29.62	30.44
102.75	26.81	26.31	26.12	26.31	26.69	26.69	26.62	26.87	26.94	27.50	27.87	28.69	29.62	30.50
103.60	26.81	26.37	26.12	26.31	26.69	26.69	26.62	26.87	27.00	27.50	27.94	28.75	29.69	30.56
104.42	26.81	26.37	26.12	26.31	26.69	26.69	26.62	26.87	27.00	27.56	27.94	28.75	29.75	30.62
105.22	26.81	26.37	26.12	26.31	26.69	26.69	26.62	26.94	27.00	27.56	28.00	28.81	29.81	30.69
106.04	26.81	26.37	26.12	26.31	26.69	26.69	26.62	26.94	27.06	27.56	28.00	28.87	29.87	30.69
106.86	26.81	26.37	26.12	26.31	26.75	26.75	26.69	26.94	27.06	27.62	28.06	28.87	29.87	30.75
107.67	26.81	26.37	26.12	26.31	26.75	26.75	26.69	27.00	27.06	27.62	28.06	28.94	29.94	30.81
108.49	26.81	26.37	26.12	26.31	26.75	26.75	26.69	27.00	27.06	27.62	28.12	29.00	30.00	30.87
109.31	26.81	26.37	26.19	26.37	26.75	26.75	26.69	27.00	27.12	27.69	28.19	29.00	30.06	30.87
110.13	26.81	26.37	26.19	26.37	26.75	26.81	26.75	27.00	27.12	27.69	28.19	29.06	30.06	30.94
110.92	26.81	26.37	26.19	26.37	26.75	26.81	26.75	27.06	27.12	27.69	28.25	29.12	30.12	31.00
111.73	26.81	26.37	26.19	26.37	26.75	26.81	26.75	27.06	27.19	27.75	28.25	29.12	30.19	31.06
112.55	26.81	26.37	26.19	26.37	26.81	26.81	26.75	27.06	27.19	27.75	28.31	29.19	30.19	31.06
113.33	26.81	26.37	26.19	26.37	26.81	26.81	26.81	27.06	27.19	27.81	28.31	29.19	30.25	31.12
114.19	26.81	26.37	26.19	26.37	26.81	26.87	26.81	27.06	27.25	27.81	28.37	29.25	30.31	31.19
114.99	26.81	26.37	26.19	26.44	26.81	26.87	26.81	27.12	27.25	27.87	28.37	29.31	30.37	31.19
115.80	26.81	26.37	26.19	26.44	26.81	26.87	26.87	27.12	27.25	27.87	28.44	29.31	30.37	31.25
116.61	26.81	26.44	26.25	26.44	26.81	26.87	26.81	27.12	27.31	27.87	28.44	29.37	30.44	31.31
117.44	26.81	26.44	26.25	26.44	26.87	26.87	26.87	27.19	27.31	27.94	28.50	29.44	30.50	31.37
118.25	26.81	26.44	26.25	26.44	26.87	26.94	26.87	27.19	27.31	27.94	28.50	29.44	30.50	31.37
119.06	26.81	26.44	26.25	26.44	26.87	26.94	26.94	27.19	27.37	28.00	28.56	29.50	30.56	31.44
119.87	26.81	26.44	26.25	26.50	26.87	26.94	26.94	27.25	27.37	28.00	28.56	29.50	30.62	31.50
120.70	26.81	26.44	26.25	26.50	26.87	26.94	26.94	27.25	27.37	28.00	28.62	29.56	30.62	31.50
121.51	26.81	26.44	26.25	26.50	26.87	27.00	26.94	27.25	27.44	28.06	28.62	29.62	30.69	31.56
122.22	26.81	26.44	26.25	26.50	26.94	27.00	27.00	27.25	27.44	28.06	28.69	29.62	30.75	31.62
123.14	26.81	26.44	26.25	26.50	26.94	27.00	27.00	27.31	27.44	28.06	28.69	29.69	30.75	31.62
123.96	26.81	26.44	26.31	26.50	26.94	27.00	27.00	27.31	27.50	28.12	28.75	29.69	30.81	31.69
124.76	26.81	26.44	26.31	26.50	26.94	27.00	27.00	27.31	27.50	28.12	28.75	29.75	30.81	31.75
125.57	26.81	26.44	26.31	26.50	26.94	27.06	27.06	27.37	27.50	28.19	28.81	29.81	30.87	31.75
126.39	26.81	26.44	26.31	26.56	27.00	27.06	27.06	27.37	27.56	28.19	28.81	29.81	30.94	31.81
127.20	26.81	26.44	26.31	26.56	27.00	27.06	27.06	27.37	27.56	28.25	28.87	29.87	30.94	31.87
128.01	26.81	26.50	26.31	26.56	27.00	27.06	27.06	27.37	27.56	28.25	28.87	29.94	31.00	31.87
128.84	26.81	26.50	26.31	26.56	27.00	27.12	27.06	27.44	27.62	28.25	28.94	29.94	31.06	31.94
129.68	26.81	26.50	26.37	26.56	27.00	27.12	27.12	27.44	27.62	28.31	28.94	29.94	31.06	32.00
130.46	26.81	26.50	26.37	26.62	27.00	27.12	27.12	27.44	27.62	28.31	29.00	30.00	31.12	32.00
131.27	26.81	26.50	26.37	26.62	27.06	27.12	27.12	27.50	27.69	28.31	29.00	30.06	31.19	32.06
132.06	26.81	26.50	26.37	26.62	27.06	27.19	27.19	27.50	27.69	28.37	29.06	30.06	31.19	32.06
132.88	26.81	26.50	26.37	26.62	27.06	27.19	27.19	27.50	27.69	28.37	29.06	30.12	31.25	32.13
133.68	26.81	26.50	26.37	26.62	27.06	27.19	27.19	27.56	27.69	28.37	29.06	30.12	31.25	32.19
134.52	26.87	26.50	26.37	26.62	27.06	27.19	27.19	27.56	27.75	28.44	29.12	30.19	31.31	32.19
135.33	26.87	26.50	26.37	26.69	27.12	27.25	27.25	27.56	27.75	28.44	29.19	30.25	31.37	32.25
136.12	26.87	26.50	26.44	26.69	27.12	27.25	27.25	27.56	27.81	28.50	29.19	30.25	31.37	32.31
136.97	26.87	26.50	26.44	26.69	27.12	27.25	27.25	27.62	27.81	28.50	29.19	30.25	31.44	32.31
137.79	26.87	26.56	26.44	26.69	27.12	27.25	27.25	27.62	27.81	28.50	29.25	30.31	31.44	32.38
138.56	26.87	26.50	26.44	26.69	27.12	27.31	27.31	27.62	27.87	28.56	29.25	30.37	31.50	32.38
139.44	26.87	26.56	26.44	26.69	27.12	27.31	27.31	27.69	27.87	28.56	29.31	30.37	31.56	32.44
140.19	26.87	26.56	26.44	26.75	27.19	27.31	27.31	27.69	27.87	28.62	29.31	30.44	31.56	32.44
141.03	26.87	26.56	26.50	26.75	27.19	27.31	27.37	27.69	27.94	28.62	29.37	30.44	31.62	32.50
141.81	26.87	26.56	26.44	26.75	27.19	27.31	27.37	27.75	27.94	28.62	29.37	30.50	31.62	32.50
142.68	26.87	26.56	26.50	26.75	27.19	27.37	27.37	27.75	27.94	28.69	29.44	30.50	31.69	32.56
143.42	26.87	26.56	26.50	26.75	27.25	27.37	27.37	27.75	28.00	28.69	29.44	30.56	31.69	32.63
144.29	26.87	26.56	26.50	26.75	27.25	27.37	27.44	27.75	28.00	28.75	29.50	30.56	31.75	32.63
145.12	26.87	26.56	26.50	26.81	27.25	27.37	27.44	27.81	28.00	28.75	29.50	30.62	31.75	32.69
145.89	26.87	26.56	26.50	26.81	27.25	27.44	27.44	27.81	28.06	28.75	29.50	30.62	31.81	32.69
146.69	26.87	26.56	26.50	26.81	27.25	27.44	27.44	27.81	28.06	28.81	29.56	30.69	31.87	32.75
147.55	26.87	26.62	26.56	26.81	27.25	27.44	27.50	27.87	28.06	28.81	29.56	30.69	31.87	32.75
148.37	26.87	26.62	26.56	26.81	27.31	27.44	27.50	27.87	28.12	28.81	29.62	30.75	31.87	32.81
149.18	26.87	26.62	26.56	26.81	27.31	27.50	27.50	27.87	28.12	28.87	29.62	30.75	31.94	32.81
149.92	26.87	26.62	26.56	26.87	27.31	27.50	27.50	27.87	28.12	28.87	29.69	30.81	32.00	32.88
150.73	26.87	26.62	26.56	26.87	27.31	27.50	27.56	27.94	28.19	28.94	29.69	30.81	32.00	32.88
151.62	26.87	26.62	26.56	26.87	27.31	27.50	27.56	27.94	28.19	28.94	29.75	30.87	32.00	32.94
152.39	26.87	26.62	26.56	26.87	27.37	27.56	27.56	27.94	28.19	28.94	29.75	30.87	32.06	32.94
153.23	26.87	26.62	26.62	26.87	27.37	27.56	27.62	28.00	28.19	29.00	29.75	30.94	32.13	33.00
154.05	26.87	26.62	26.62	26.94	27.37	27.56	27.62	28.00	28.25	29.00	29.81	30.94	32.13	33.00
154.87	26.87	26.62	26.62	26.94	27.37	27.56	27.62	28.00	28.25	29.06	29.81	31.00	32.19	33.06
155.68	26.87	26.69	26.62	26.94	27.37	27.56	27.62	28.06	28.25	29.06	29.87	31.00	32.19	33.06
156.50	26.87	26.69	26.62	26.94	27.44	27.62	27.69	28.06	28.31	29.06	29.87	31.06	32.25	33.13
157.31	26.94	26.69	26.62	26.94	27.44	27.62	27.69	28.06	28.31	29.06	29.94	31.06	32.25	33.13
158.16	26.87	26.69	26.69	26.94	27.44	27.62	27.69	28.06	28.31	29.12	29.94	31.06	32.25	33.19
158.94	26.94	26.69	26.69	27.00	27.44	27.62	27.69	28.12	28.37	29.12	30.00	31.12	32.31	33.19
159.75	26.94	26.69	26.69	27.00	27.44	27.69	27.75	28.12	28.37	29.19	30.00	31.12	32.38	33.25
160.58	26.94	26.69	26.69	27.00	27.50	27.69	27.75	28.12	28.37	29.19	30.00	31.19	32.38	33.25
161.38	26.94	26.69	26.69	27.00	27.50	27.69	27.75	28.12	28.44	29.19	30.06	31.25	32.38	33.31
162.14	26.94	26.69	26.69	27.00	27.50	27.69	27.75	28.19	28.44	29.25	30.06	31.25	32.44	33.31
163.01	26.94	26.69	26.69	27.06	27.50	27.75	27.81	28.19	28.44	29.25	30.12	31.25	32.44	33.38
163.79	26.94	26.69	26.75	27.06	27.50	27.75	27.81	28.19	28.50	29.31	30.12	31.31	32.50	33.38
164.64	26.94	26.75	26.75	27.06	27.56	27.75	27.81	28.25	28.50	29.31	30.12	31.31	32.56	33.44
165.42	26.94	26.75	26.75	27.06	27.56	27.75	27.81	28.25	28.50	29.31	30.19	31.37	32.56	33.44
166.28	26.94	26.75	26.75	27.06	27.56	27.81	27.87	28.25	28.56	29.37	30.19	31.37	32.56	33.50
167.07	26.94	26.75	26.75	27.06	27.56	27.81	27.87	28.31	28.56	29.37	30.25	31.44	32.63	33.50
167.89	26.94	26.75	26.75	27.12	27.56	27.81	27.87	28.31	28.56	29.37	30.25	31.44	32.69	33.56
168.69	26.94	26.75	26.75	27.12	27.62	27.81	27.87	28.31	28.62	29.44	30.31	31.50	32.69	33.63
169.50	26.94	26.75	26.75	27.12	27.62	27.81	27.94	28.37	28.62	29.44	30.31	31.50	32.75	33.63
170.33	26.94	26.75	26.81	27.12	27.62	27.87	27.94	28.37	28.62	29.44	30.31	31.56	32.75	33.69
171.15	26.94	26.75	26.81	27.12	27.62	27.87	27.94	28.37	28.69	29.50	30.37	31.56	32.81	33.69
171.96	26.94	26.75	26.81	27.12	27.62	27.87	28.00	28.37	28.69	29.50	30.37	31.62	32.81	33.75
172.78	26.94	26.81	26.81	27.19	27.69	27.87	28.00	28.44	28.69	29.56	30.44	31.62	32.88	33.81
173.59	26.94	26.81	26.81	27.19	27.69	27.94	28.00	28.44	28.75	29.56	30.44	31.69	32.88	33.81
174.40	26.94	26.81	26.81	27.19	27.69	27.94	28.00	28.44	28.75	29.56	30.44	31.69	32.94	33.88
175.22	26.94	26.81	26.81	27.19	27.69	27.94	28.06	28.44	28.75	29.62	30.50	31.75	33.00	33.88
176.03	27.00	26.81	26.87	27.19	27.69	27.94	28.06	28.50	28.75	29.62	30.50	31.75	33.00	33.94
176.75	27.00	26.81	26.87	27.25	27.75	28.00	28.06	28.50	28.81	29.62	30.56	31.81	33.06	34.00
177.66	27.00	26.81	26.87	27.25	27.75	28.00	28.06	28.50	28.81	29.69	30.56	31.81	33.06	34.00
178.48	27.00	26.81	26.87	27.25	27.75	28.00	28.12	28.56	28.87	29.69	30.62	31.87	33.13	34.06
179.29	27.00	26.81	26.87	27.25	27.75	28.00	28.12	28.56	28.87	29.75	30.62	31.87	33.13	34.13
180.11	27.00	26.81	26.87	27.25	27.75	28.06	28.12	28.56	28.87	29.75	30.62	31.94	33.19	34.13
180.92	27.00	26.81	26.87	27.31	27.81	28.06	28.19	28.62	28.94	29.75	30.69	31.94	33.25	34.19
181.69	27.00	26.87	26.94	27.31	27.81	28.06	28.19	28.62	28.94	29.81	30.69	32.00	33.25	34.25
182.50	27.00	26.87	26.94	27.31	27.81	28.06	28.19	28.62	28.94	29.81	30.75	32.00	33.31	34.25
183.34	27.00	26.87	26.94	27.31	27.81	28.06	28.19	28.62	28.94	29.81	30.75	32.06	33.38	34.31
184.15	27.00	26.87	26.94	27.31	27.87	28.12	28.25	28.69	29.00	29.87	30.81	32.06	33.38	34.38
185.03	27.00	26.87	26.94	27.31	27.87	28.12	28.25	28.69	29.00	29.87	30.81	32.13	33.44	34.38
185.80	27.00	26.87	27.00	27.37	27.87	28.12	28.25	28.69	29.06	29.94	30.87	32.13	33.44	34.44
186.61	27.00	26.87	27.00	27.37	27.87	28.12	28.25	28.75	29.06	29.94	30.87	32.19	33.50	34.50
187.43	27.00	26.87	27.00	27.37	27.87	28.19	28.31	28.75	29.06	29.94	30.87	32.19	33.56	34.50
188.24	27.00	26.87	27.00	27.37	27.94	28.19	28.31	28.75	29.12	30.00	30.94	32.25	33.56	34.56
189.05	27.00	26.94	27.00	27.37	27.94	28.19	28.31	28.75	29.12	30.00	30.94	32.31	33.63	34.56
189.83	27.00	26.94	27.00	27.44	27.94	28.19	28.31	28.81	29.12	30.00	31.00	32.31	33.63	34.63
190.71	27.00	26.94	27.00	27.44	27.94	28.25	28.37	28.81	29.19	30.06	31.00	32.38	33.69	34.69
191.50	27.00	26.94	27.06	27.44	27.94	28.25	28.37	28.81	29.19	30.06	31.06	32.38	33.75	34.69
192.33	27.06	26.94	27.06	27.44	28.00	28.25	28.37	28.87	29.19	30.06	31.06	32.38	33.75	34.75
193.14	27.06	26.94	27.06	27.44	28.00	28.25	28.44	28.87	29.25	30.12	31.12	32.44	33.81	34.81
193.91	27.06	26.94	27.06	27.44	28.00	28.31	28.44	28.87	29.25	30.12	31.12	32.50	33.88	34.81
194.74	27.06	26.94	27.06	27.44	28.00	28.31	28.44	28.94	29.25	30.19	31.19	32.50	33.88	34.88
195.57	27.06	26.94	27.06	27.50	28.00	28.31	28.44	28.94	29.31	30.19	31.19	32.56	33.94	34.94
196.39	27.06	27.00	27.06	27.50	28.00	28.31	28.50	28.94	29.31	30.25	31.19	32.56	33.94	34.94
197.19	27.06	27.00	27.12	27.50	28.06	28.37	28.50	29.00	29.31	30.25	31.25	32.63	34.00	35.00
197.95	27.06	27.00	27.12	27.50	28.06	28.37	28.50	29.00	29.37	30.25	31.25	32.63	34.06	35.06
198.83	27.06	27.00	27.12	27.56	28.06	28.37	28.56	29.00	29.37	30.31	31.31	32.69	34.06	35.06
199.63	27.06	27.00	27.12	27.56	28.06	28.37	28.56	29.00	29.37	30.31	31.31	32.69	34.13	35.13
200.38	27.06	27.00	27.12	27.56	28.12	28.44	28.56	29.06	29.44	30.31	31.37	32.75	34.13	35.19
201.21	27.06	27.00	27.12	27.56	28.12	28.44	28.56	29.06	29.44	30.37	31.37	32.75	34.19	35.19
202.08	27.06	27.00	27.19	27.56	28.12	28.44	28.62	29.06	29.44	30.37	31.44	32.81	34.25	35.25
202.86	27.06	27.00	27.19	27.56	28.12	28.44	28.62	29.12	29.50	30.37	31.44	32.88	34.25	35.31
203.68	27.06	27.06	27.19	27.62	28.12	28.50	28.62	29.12	29.50	30.44	31.44	32.88	34.31	35.31
204.49	27.06	27.06	27.19	27.62	28.19	28.50	28.62	29.12	29.50	30.44	31.50	32.94	34.31	35.38
205.32	27.06	27.06	27.19	27.62	28.19	28.50	28.69	29.19	29.56	30.50	31.50	32.94	34.38	35.44
206.04	27.06	27.06	27.19	27.62	28.19	28.50	28.69	29.19	29.56	30.50	31.56	33.00	34.44	35.44
206.94	27.12	27.06	27.25	27.62	28.19	28.56	28.69	29.19	29.56	30.56	31.56	33.00	34.50	35.50
207.75	27.06	27.06	27.25	27.69	28.19	28.56	28.69	29.25	29.62	30.56	31.62	33.06	34.50	35.56
208.49	27.12	27.06	27.25	27.69	28.19	28.56	28.75	29.25	29.62	30.56	31.62	33.13	34.56	35.63
209.35	27.12	27.06	27.25	27.69	28.25	28.56	28.75	29.25	29.62	30.62	31.69	33.13	34.56	35.63
210.15	27.12	27.06	27.25	27.69	28.25	28.62	28.75	29.25	29.69	30.62	31.69	33.19	34.63	35.69
211.02	27.12	27.12	27.25	27.69	28.25	28.62	28.81	29.31	29.69	30.62	31.75	33.19	34.69	35.75
211.82	27.12	27.06	27.25	27.69	28.31	28.62	28.81	29.31	29.69	30.69	31.75	33.25	34.75	35.75
212.64	27.12	27.12	27.31	27.75	28.31	28.62	28.81	29.37	29.75	30.69	31.81	33.25	34.75	35.81
213.39	27.12	27.12	27.31	27.75	28.31	28.69	28.81	29.37	29.75	30.75	31.81	33.31	34.81	35.88
214.27	27.12	27.12	27.31	27.75	28.31	28.69	28.87	29.37	29.75	30.75	31.87	33.38	34.81	35.88
215.02	27.12	27.12	27.31	27.75	28.31	28.69	28.87	29.37	29.81	30.75	31.87	33.38	34.88	35.94
215.81	27.12	27.12	27.31	27.75	28.37	28.69	28.87	29.44	29.81	30.81	31.94	33.44	34.94	36.00
216.64	27.12	27.12	27.31	27.81	28.37	28.75	28.94	29.44	29.87	30.81	31.94	33.44	34.94	36.00
217.51	27.12	27.12	27.31	27.81	28.37	28.75	28.94	29.44	29.87	30.87	32.00	33.50	35.00	36.06
218.34	27.12	27.12	27.37	27.81	28.37	28.75	28.94	29.50	29.87	30.87	32.00	33.50	35.00	36.13
219.16	27.12	27.12	27.37	27.81	28.37	28.75	28.94	29.50	29.94	30.87	32.00	33.56	35.06	36.13
219.97	27.12	27.12	27.37	27.81	28.44	28.81	29.00	29.50	29.94	30.94	32.06	33.56	35.13	36.19
220.76	27.19	27.19	27.37	27.87	28.44	28.81	29.00	29.56	29.94	30.94	32.06	33.63	35.13	36.19
221.52	27.19	27.19	27.37	27.87	28.44	28.81	29.00	29.56	30.00	31.00	32.13	33.63	35.19	36.25
222.34	27.19	27.19	27.37	27.87	28.44	28.87	29.06	29.56	30.00	31.00	32.13	33.69	35.25	36.31
223.25	27.19	27.19	27.44	27.87	28.50	28.87	29.06	29.62	30.00	31.00	32.19	33.75	35.25	36.31
223.95	27.19	27.19	27.44	27.87	28.50	28.87	29.06	29.62	30.06	31.06	32.19	33.75	35.31	36.38
224.82	27.19	27.19	27.44	27.94	28.50	28.87	29.06	29.62	30.06	31.06	32.25	33.81	35.31	36.44
225.66	27.19	27.19	27.44	27.94	28.50	28.94	29.12	29.62	30.06	31.12	32.25	33.81	35.38	36.50
226.46	27.19	27.25	27.44	27.94	28.50	28.94	29.12	29.69	30.12	31.12	32.31	33.88	35.38	36.50
227.30	27.19	27.19	27.44	27.94	28.56	28.94	29.12	29.69	30.12	31.12	32.31	33.88	35.44	36.56
228.09	27.19	27.25	27.50	27.94	28.56	28.94	29.12	29.69	30.12	31.19	32.38	33.94	35.50	36.63
228.94	27.19	27.25	27.50	28.00	28.56	29.00	29.19	29.75	30.19	31.19	32.38	34.00	35.56	36.69
229.71	27.19	27.25	27.50	28.00	28.56	29.00	29.19	29.75	30.19	31.25	32.44	34.00	35.56	36.69
230.55	27.19	27.25	27.50	28.00	28.56	29.00	29.19	29.75	30.25	31.25	32.44	34.06	35.63	36.75
231.34	27.19	27.25	27.50	28.00	28.62	29.00	29.25	29.81	30.25	31.25	32.50	34.06	35.69	36.81
232.16	27.19	27.25	27.50	28.00	28.62	29.00	29.25	29.81	30.25	31.31	32.50	34.13	35.75	36.88
232.96	27.25	27.25	27.50	28.00	28.62	29.06	29.25	29.81	30.31	31.31	32.50	34.19	35.75	36.94
233.81	27.25	27.25	27.56	28.06	28.62	29.06	29.31	29.87	30.31	31.37	32.56	34.19	35.81	36.94
234.60	27.25	27.25	27.56	28.06	28.62	29.06	29.31	29.87	30.31	31.37	32.63	34.25	35.88	37.00
235.41	27.25	27.25	27.56	28.06	28.69	29.06	29.31	29.87	30.37	31.37	32.63	34.31	35.88	37.06
236.18	27.25	27.31	27.56	28.06	28.69	29.12	29.31	29.94	30.37	31.44	32.69	34.31	35.94	37.13
237.04	27.25	27.31	27.56	28.06	28.69	29.12	29.37	29.94	30.37	31.44	32.69	34.38	36.00	37.19
237.85	27.25	27.31	27.56	28.12	28.69	29.12	29.37	29.94	30.44	31.50	32.75	34.38	36.06	37.19
238.66	27.25	27.31	27.62	28.12	28.75	29.19	29.37	30.00	30.44	31.50	32.75	34.44	36.06	37.25
239.47	27.25	27.31	27.62	28.12	28.75	29.19	29.44	30.00	30.50	31.50	32.81	34.50	36.13	37.31
240.28	27.25	27.37	27.62	28.12	28.75	29.19	29.44	30.00	30.50	31.56	32.81	34.50	36.19	37.38
241.11	27.25	27.31	27.62	28.12	28.75	29.19	29.44	30.06	30.50	31.56	32.88	34.56	36.25	37.38
241.95	27.25	27.31	27.62	28.19	28.75	29.25	29.50	30.06	30.56	31.62	32.88	34.56	36.25	37.44
242.74	27.25	27.31	27.62	28.19	28.81	29.25	29.50	30.06	30.56	31.62	32.94	34.63	36.31	37.50
243.55	27.25	27.37	27.62	28.19	28.81	29.25	29.50	30.12	30.56	31.62	32.94	34.69	36.38	37.56
244.35	27.25	27.37	27.69	28.19	28.81	29.25	29.50	30.12	30.62	31.69	33.00	34.69	36.44	37.56
245.18	27.25	27.37	27.69	28.19	28.87	29.31	29.56	30.12	30.62	31.69	33.00	34.75	36.44	37.63
245.99	27.25	27.37	27.69	28.25	28.87	29.31	29.56	30.12	30.62	31.75	33.06	34.81	36.50	37.69
246.79	27.31	27.37	27.69	28.25	28.87	29.31	29.56	30.19	30.69	31.75	33.06	34.81	36.56	37.75
247.63	27.31	27.37	27.69	28.25	28.87	29.37	29.62	30.19	30.69	31.81	33.13	34.88	36.56	37.75
248.43	27.31	27.37	27.75	28.25	28.87	29.37	29.62	30.25	30.75	31.81	33.13	34.88	36.63	37.81
249.24	27.31	27.44	27.75	28.25	28.87	29.37	29.62	30.25	30.75	31.81	33.19	34.94	36.69	37.88
250.06	27.31	27.37	27.75	28.31	28.94	29.37	29.69	30.25	30.75	31.87	33.19	35.00	36.69	37.94
250.87	27.31	27.44	27.75	28.31	28.94	29.44	29.69	30.31	30.81	31.87	33.25	35.00	36.75	37.94
251.68	27.31	27.44	27.75	28.31	28.94	29.44	29.69	30.31	30.81	31.94	33.25	35.06	36.81	38.00
252.49	27.31	27.44	27.75	28.31	29.00	29.44	29.69	30.31	30.81	31.94	33.31	35.13	36.88	38.06
253.31	27.31	27.44	27.75	28.31	29.00	29.44	29.75	30.37	30.87	31.94	33.31	35.13	36.94	38.13
254.12	27.31	27.44	27.81	28.37	29.00	29.50	29.75	30.37	30.87	32.00	33.38	35.19	36.94	38.19
254.93	27.31	27.50	27.81	28.37	29.00	29.50	29.75	30.37	30.94	32.00	33.38	35.19	37.00	38.25
255.74	27.31	27.50	27.81	28.37	29.00	29.50	29.81	30.44	30.94	32.00	33.44	35.25	37.06	38.31
256.55	27.31	27.50	27.81	28.37	29.00	29.50	29.81	30.44	30.94	32.06	33.44	35.31	37.13	38.38
257.38	27.31	27.50	27.81	28.37	29.06	29.56	29.81	30.44	31.00	32.06	33.50	35.31	37.19	38.44
258.18	27.31	27.50	27.81	28.44	29.06	29.56	29.87	30.50	31.00	32.13	33.50	35.38	37.19	38.50
259.00	27.31	27.50	27.87	28.44	29.06	29.56	29.87	30.50	31.00	32.19	33.56	35.44	37.25	38.56
259.81	27.31	27.50	27.87	28.44	29.12	29.62	29.87	30.50	31.06	32.19	33.63	35.50	37.31	38.63
260.62	27.31	27.50	27.87	28.44	29.12	29.62	29.94	30.56	31.06	32.19	33.63	35.50	37.38	38.69
261.44	27.31	27.50	27.87	28.44	29.12	29.62	29.94	30.56	31.12	32.19	33.69	35.56	37.44	38.75
262.24	27.37	27.50	27.87	28.50	29.12	29.62	29.94	30.56	31.12	32.31	33.69	35.63	37.50	38.81
263.06	27.37	27.50	27.87	28.50	29.19	29.69	29.94	30.62	31.12	32.31	33.75	35.69	37.56	38.88
263.92	27.37	27.56	27.94	28.50	29.19	29.69	30.00	30.62	31.19	32.31	33.81	35.75	37.63	38.94
264.74	27.37	27.56	27.94	28.50	29.19	29.69	30.00	30.69	31.19	32.38	33.81	35.75	37.69	39.06
265.51	27.37	27.56	27.94	28.56	29.19	29.69	30.00	30.69	31.25	32.38	33.88	35.81	37.75	39.06
266.32	27.37	27.56	27.94	28.56	29.25	29.75	30.06	30.69	31.25	32.44	33.88	35.88	37.81	39.19
267.16	27.37	27.56	27.94	28.56	29.25	29.75	30.06	30.75	31.25	32.44	33.94	35.94	37.88	39.19
267.95	27.37	27.56	28.00	28.56	29.25	29.75	30.06	30.75	31.31	32.44	33.94	35.94	37.94	39.25
268.75	27.37	27.62	28.00	28.56	29.25	29.81	30.12	30.75	31.31	32.50	34.00	36.00	38.00	39.31
269.57	27.37	27.62	28.00	28.62	29.25	29.81	30.12	30.81	31.37	32.50	34.06	36.06	38.06	39.38
270.40	27.37	27.62	28.00	28.62	29.31	29.81	30.12	30.81	31.37	32.56	34.06	36.13	38.06	39.44
271.20	27.37	27.62	28.00	28.62	29.31	29.87	30.19	30.81	31.37	32.56	34.13	36.13	38.13	39.50
272.04	27.37	27.62	28.00	28.62	29.31	29.87	30.19	30.87	31.44	32.63	34.19	36.19	38.19	39.56
272.83	27.37	27.62	28.06	28.69	29.31	29.87	30.19	30.87	31.44	32.69	34.19	36.25	38.25	39.63
273.64	27.44	27.62	28.06	28.69	29.37	29.94	30.25	30.94	31.50	32.69	34.25	36.31	38.31	39.69
274.45	27.37	27.62	28.06	28.69	29.37	29.94	30.25	30.94	31.50	32.69	34.25	36.31	38.38	39.69
275.27	27.44	27.69	28.06	28.69	29.37	29.94	30.31	30.94	31.56	32.75	34.31	36.38	38.38	39.75
276.09	27.44	27.69	28.06	28.69	29.44	30.00	30.31	31.00	31.56	32.75	34.38	36.44	38.50	39.81
276.90	27.44	27.69	28.06	28.69	29.44	30.00	30.31	31.00	31.62	32.81	34.38	36.50	38.50	39.88
277.75	27.44	27.69	28.12	28.75	29.44	30.00	30.31	31.06	31.62	32.88	34.44	36.50	38.56	39.94
278.52	27.44	27.69	28.12	28.75	29.44	30.00	30.37	31.06	31.62	32.88	34.44	36.56	38.63	40.00
279.36	27.44	27.69	28.12	28.75	29.44	30.06	30.37	31.06	31.69	32.88	34.50	36.63	38.63	40.00
