time	temp_1	temp_2	temp_3	temp_4	temp_5	temp_6	temp_7	temp_8	temp_9	temp_10	temp_11	temp_12	temp_13	temp_14
400.95	30.75	30.19	29.00	28.87	28.62	28.44	28.25	28.56	27.69	27.19	27.69	27.75	28.31	27.44
401.64	30.81	30.19	29.06	28.87	28.62	28.50	28.25	28.56	27.69	27.19	27.62	27.81	28.31	27.44
402.29	30.81	30.12	29.06	28.87	28.62	28.50	28.25	28.62	27.62	27.19	27.62	27.81	28.25	27.44
402.96	30.81	30.19	29.06	28.87	28.62	28.44	28.25	28.56	27.75	27.19	27.62	27.75	28.31	27.37
403.57	30.87	30.19	29.00	28.94	28.62	28.44	28.31	28.56	27.69	27.19	27.62	27.75	28.25	27.44
404.32	30.94	30.19	29.06	28.94	28.62	28.44	28.31	28.62	27.69	27.19	27.62	27.75	28.31	27.44
404.94	30.94	30.19	29.12	28.94	28.62	28.44	28.31	28.62	27.69	27.19	27.62	27.75	28.31	27.44
405.60	30.94	30.25	29.12	28.94	28.62	28.44	28.25	28.56	27.69	27.19	27.62	27.75	28.31	27.44
406.27	30.94	30.31	29.12	28.94	28.62	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
406.95	31.00	30.31	29.12	28.94	28.62	28.44	28.31	28.62	27.62	27.19	27.62	27.75	28.31	27.44
407.60	31.00	30.31	29.12	28.94	28.62	28.50	28.25	28.56	27.69	27.19	27.62	27.75	28.25	27.44
408.29	31.00	30.31	29.19	28.94	28.62	28.50	28.31	28.56	27.69	27.19	27.62	27.75	28.25	27.44
408.94	31.00	30.31	29.19	29.00	28.62	28.50	28.31	28.56	27.69	27.19	27.62	27.75	28.25	27.44
409.62	31.06	30.37	29.19	29.00	28.62	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
410.27	31.06	30.37	29.25	28.94	28.62	28.50	28.31	28.56	27.69	27.19	27.62	27.75	28.25	27.44
410.94	31.06	30.37	29.19	29.00	28.62	28.50	28.31	28.62	27.62	27.19	27.62	27.75	28.25	27.44
411.61	31.12	30.44	29.19	29.00	28.69	28.44	28.25	28.62	27.69	27.19	27.62	27.75	28.25	27.44
412.27	31.12	30.44	29.19	29.00	28.69	28.50	28.31	28.56	27.69	27.19	27.62	27.75	28.31	27.44
412.93	31.12	30.44	29.19	29.00	28.69	28.50	28.25	28.62	27.62	27.19	27.62	27.75	28.25	27.44
413.58	31.19	30.44	29.25	29.00	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
414.20	31.19	30.50	29.25	29.00	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
414.94	31.25	30.44	29.25	29.00	28.69	28.50	28.31	28.62	27.62	27.19	27.62	27.75	28.25	27.44
415.56	31.25	30.50	29.25	29.00	28.69	28.50	28.25	28.62	27.62	27.19	27.62	27.75	28.25	27.44
416.30	31.25	30.50	29.31	29.06	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
416.91	31.25	30.56	29.31	29.06	28.69	28.50	28.31	28.62	27.62	27.19	27.62	27.75	28.25	27.44
417.59	31.31	30.50	29.31	29.06	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.37
418.26	31.31	30.56	29.31	29.06	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.37
418.91	31.31	30.56	29.31	29.06	28.69	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.37
419.57	31.31	30.62	29.37	29.12	28.69	28.50	28.31	28.62	27.75	27.19	27.69	27.75	28.25	27.44
420.25	31.37	30.62	29.37	29.06	28.69	28.50	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
420.92	31.37	30.62	29.37	29.06	28.75	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
421.64	31.37	30.62	29.37	29.12	28.75	28.50	28.31	28.62	27.75	27.19	27.62	27.75	28.25	27.37
422.19	31.37	30.62	29.37	29.12	28.75	28.56	28.31	28.69	27.69	27.19	27.62	27.75	28.25	27.44
422.89	31.44	30.62	29.44	29.12	28.75	28.56	28.31	28.62	27.69	27.19	27.69	27.75	28.25	27.44
423.61	31.44	30.69	29.37	29.12	28.75	28.50	28.37	28.62	27.69	27.19	27.62	27.75	28.25	27.44
424.31	31.44	30.69	29.44	29.12	28.75	28.56	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.44
424.89	31.50	30.69	29.37	29.12	28.75	28.56	28.31	28.62	27.69	27.19	27.69	27.75	28.25	27.44
425.58	31.50	30.75	29.37	29.12	28.75	28.50	28.31	28.62	27.75	27.19	27.62	27.75	28.25	27.37
426.15	31.50	30.75	29.44	29.12	28.75	28.50	28.31	28.62	27.69	27.25	27.62	27.75	28.25	27.44
426.85	31.56	30.75	29.44	29.12	28.81	28.56	28.37	28.62	27.69	27.19	27.62	27.75	28.25	27.44
427.53	31.56	30.75	29.44	29.19	28.75	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.31	27.44
428.19	31.56	30.75	29.50	29.19	28.75	28.56	28.31	28.62	27.62	27.25	27.69	27.75	28.31	27.44
428.82	31.56	30.75	29.50	29.19	28.75	28.56	28.31	28.62	27.62	27.19	27.69	27.75	28.25	27.44
429.48	31.62	30.81	29.50	29.19	28.81	28.56	28.31	28.62	27.62	27.19	27.62	27.75	28.31	27.44
430.18	31.62	30.81	29.50	29.19	28.81	28.56	28.37	28.62	27.69	27.19	27.62	27.81	28.31	27.44
430.86	31.62	30.87	29.50	29.25	28.81	28.56	28.37	28.62	27.69	27.19	27.62	27.81	28.31	27.37
431.53	31.62	30.87	29.50	29.25	28.81	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
432.15	31.69	30.87	29.50	29.19	28.81	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
432.89	31.69	30.87	29.50	29.25	28.81	28.56	28.37	28.62	27.69	27.19	27.69	27.75	28.25	27.44
433.51	31.69	30.87	29.56	29.25	28.81	28.56	28.31	28.62	27.69	27.19	27.62	27.75	28.25	27.44
434.16	31.75	30.87	29.56	29.25	28.81	28.62	28.37	28.62	27.75	27.19	27.62	27.75	28.25	27.44
434.83	31.75	30.94	29.62	29.25	28.81	28.62	28.31	28.62	27.62	27.19	27.62	27.75	28.25	27.44
435.48	31.75	30.94	29.56	29.31	28.81	28.62	28.37	28.69	27.69	27.19	27.62	27.75	28.25	27.44
436.13	31.81	30.94	29.62	29.31	28.81	28.62	28.37	28.62	27.69	27.19	27.62	27.75	28.25	27.44
436.82	31.81	30.94	29.62	29.31	28.81	28.56	28.37	28.62	27.69	27.19	27.69	27.75	28.25	27.44
437.59	31.81	30.94	29.62	29.31	28.81	28.62	28.37	28.62	27.69	27.19	27.62	27.75	28.25	27.44
438.14	31.81	31.00	29.62	29.31	28.87	28.62	28.37	28.62	27.75	27.19	27.62	27.75	28.25	27.44
438.78	31.87	31.00	29.62	29.31	28.87	28.62	28.37	28.69	27.69	27.19	27.62	27.81	28.25	27.44
439.46	31.87	31.06	29.62	29.31	28.87	28.62	28.37	28.62	27.75	27.19	27.62	27.75	28.25	27.44
440.18	31.87	31.06	29.69	29.31	28.81	28.62	28.37	28.62	27.69	27.19	27.69	27.75	28.25	27.44
440.81	31.94	31.06	29.69	29.31	28.87	28.62	28.37	28.62	27.69	27.19	27.69	27.75	28.25	27.44
441.46	31.94	31.12	29.69	29.37	28.87	28.62	28.37	28.62	27.69	27.25	27.62	27.75	28.25	27.37
442.13	31.94	31.12	29.75	29.37	28.87	28.62	28.37	28.69	27.69	27.19	27.62	27.81	28.25	27.37
442.78	31.94	31.06	29.75	29.37	28.87	28.62	28.37	28.62	27.75	27.19	27.62	27.81	28.31	27.37
443.46	31.94	31.19	29.69	29.37	28.87	28.69	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.44
444.12	32.00	31.19	29.75	29.37	28.87	28.69	28.37	28.62	27.69	27.19	27.62	27.75	28.25	27.44
444.78	32.00	31.12	29.81	29.37	28.87	28.62	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.37
445.44	32.00	31.19	29.75	29.44	28.87	28.62	28.37	28.62	27.75	27.19	27.62	27.75	28.25	27.44
446.10	32.00	31.19	29.81	29.44	28.94	28.62	28.37	28.69	27.69	27.19	27.62	27.75	28.25	27.44
446.77	32.06	31.19	29.81	29.44	28.87	28.62	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.37
447.45	32.06	31.19	29.81	29.44	28.94	28.69	28.44	28.62	27.75	27.19	27.62	27.75	28.25	27.44
448.07	32.06	31.19	29.81	29.44	28.94	28.69	28.37	28.62	27.81	27.19	27.62	27.75	28.25	27.44
448.71	32.06	31.19	29.81	29.44	28.94	28.69	28.44	28.62	27.75	27.19	27.62	27.81	28.25	27.37
449.44	32.06	31.25	29.81	29.50	28.94	28.69	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.44
450.11	32.13	31.25	29.81	29.50	28.94	28.69	28.37	28.62	27.75	27.19	27.62	27.75	28.25	27.44
450.77	32.13	31.25	29.87	29.50	28.94	28.75	28.37	28.62	27.75	27.19	27.69	27.75	28.31	27.44
451.40	32.13	31.31	29.87	29.50	28.94	28.69	28.37	28.69	27.75	27.19	27.62	27.75	28.25	27.44
452.09	32.19	31.31	29.87	29.50	29.00	28.69	28.44	28.69	27.69	27.19	27.62	27.75	28.25	27.44
452.73	32.19	31.31	29.87	29.56	28.94	28.69	28.37	28.69	27.75	27.25	27.62	27.75	28.25	27.44
453.39	32.19	31.37	29.87	29.50	28.94	28.69	28.44	28.69	27.75	27.25	27.62	27.75	28.31	27.37
454.06	32.19	31.37	29.94	29.56	28.94	28.69	28.44	28.69	27.69	27.19	27.62	27.75	28.25	27.37
454.80	32.25	31.37	29.94	29.56	28.94	28.69	28.44	28.69	27.75	27.25	27.62	27.75	28.25	27.37
455.37	32.25	31.37	29.94	29.50	29.00	28.69	28.44	28.62	27.75	27.25	27.62	27.75	28.31	27.44
456.02	32.25	31.37	29.94	29.50	29.00	28.69	28.44	28.69	27.75	27.25	27.69	27.75	28.25	27.37
456.69	32.25	31.44	29.94	29.56	29.00	28.69	28.44	28.69	27.75	27.25	27.69	27.75	28.25	27.44
457.37	32.25	31.44	30.00	29.56	29.00	28.69	28.44	28.69	27.69	27.19	27.62	27.75	28.25	27.44
458.01	32.25	31.44	30.00	29.50	29.00	28.75	28.37	28.69	27.75	27.25	27.62	27.75	28.31	27.44
458.70	32.31	31.44	30.00	29.56	29.00	28.75	28.44	28.69	27.75	27.25	27.62	27.75	28.25	27.44
459.40	32.38	31.44	30.00	29.56	29.00	28.69	28.44	28.69	27.75	27.25	27.69	27.75	28.25	27.37
460.01	32.38	31.50	30.00	29.62	29.00	28.75	28.44	28.69	27.81	27.19	27.69	27.75	28.25	27.44
460.69	32.38	31.50	30.00	29.56	29.00	28.75	28.44	28.69	27.75	27.25	27.62	27.75	28.25	27.37
461.35	32.38	31.50	30.00	29.62	29.06	28.75	28.44	28.69	27.75	27.25	27.62	27.75	28.25	27.44
461.98	32.38	31.50	30.00	29.62	29.00	28.81	28.37	28.69	27.69	27.19	27.62	27.75	28.25	27.44
462.68	32.44	31.56	30.06	29.62	29.06	28.69	28.50	28.75	27.75	27.25	27.69	27.81	28.25	27.44
463.36	32.38	31.56	30.06	29.62	29.00	28.75	28.44	28.69	27.75	27.19	27.62	27.75	28.31	27.44
464.01	32.44	31.56	30.06	29.69	29.06	28.75	28.44	28.69	27.81	27.25	27.62	27.75	28.31	27.37
464.64	32.44	31.56	30.06	29.69	29.06	28.75	28.44	28.75	27.75	27.19	27.62	27.75	28.25	27.37
465.36	32.44	31.62	30.12	29.69	29.06	28.75	28.44	28.69	27.75	27.25	27.62	27.75	28.25	27.37
466.00	32.44	31.56	30.12	29.69	29.06	28.81	28.44	28.69	27.75	27.25	27.62	27.81	28.25	27.44
466.66	32.50	31.62	30.12	29.69	29.06	28.75	28.50	28.69	27.75	27.25	27.69	27.75	28.25	27.44
467.33	32.50	31.69	30.12	29.69	29.06	28.81	28.50	28.75	27.75	27.25	27.62	27.75	28.25	27.37
467.92	32.50	31.62	30.12	29.69	29.06	28.81	28.50	28.69	27.75	27.19	27.62	27.75	28.25	27.44
468.65	32.50	31.62	30.12	29.75	29.06	28.81	28.50	28.75	27.75	27.25	27.69	27.75	28.31	27.37
469.26	32.50	31.62	30.12	29.69	29.06	28.81	28.50	28.69	27.75	27.25	27.69	27.81	28.25	27.44
470.05	32.56	31.69	30.19	29.75	29.06	28.81	28.50	28.75	27.75	27.19	27.62	27.75	28.31	27.37
470.63	32.56	31.69	30.19	29.75	29.12	28.81	28.44	28.75	27.75	27.25	27.69	27.75	28.25	27.37
471.32	32.56	31.69	30.19	29.75	29.06	28.81	28.50	28.75	27.75	27.25	27.69	27.75	28.25	27.44
471.97	32.63	31.69	30.19	29.75	29.12	28.75	28.44	28.75	27.81	27.25	27.69	27.75	28.25	27.37
472.68	32.63	31.75	30.25	29.75	29.12	28.81	28.50	28.75	27.75	27.25	27.69	27.75	28.25	27.44
473.31	32.63	31.75	30.25	29.75	29.12	28.87	28.44	28.75	27.75	27.25	27.62	27.75	28.25	27.37
474.01	32.63	31.75	30.25	29.81	29.12	28.81	28.44	28.81	27.81	27.25	27.69	27.75	28.25	27.37
474.62	32.69	31.75	30.25	29.81	29.12	28.81	28.50	28.75	27.81	27.25	27.62	27.81	28.25	27.37
475.25	32.69	31.75	30.25	29.81	29.12	28.81	28.50	28.75	27.81	27.25	27.62	27.75	28.25	27.37
476.00	32.69	31.81	30.25	29.81	29.12	28.81	28.44	28.75	27.81	27.25	27.69	27.75	28.25	27.37
476.58	32.69	31.81	30.25	29.81	29.12	28.81	28.50	28.75	27.81	27.25	27.69	27.81	28.25	27.37
477.27	32.69	31.81	30.25	29.81	29.19	28.81	28.50	28.75	27.81	27.25	27.69	27.75	28.25	27.37
477.99	32.75	31.81	30.31	29.81	29.12	28.81	28.50	28.69	27.75	27.19	27.62	27.75	28.25	27.37
478.62	32.75	31.81	30.31	29.81	29.12	28.81	28.50	28.75	27.75	27.25	27.69	27.81	28.25	27.37
479.28	32.75	31.87	30.31	29.81	29.19	28.81	28.50	28.75	27.69	27.25	27.69	27.75	28.31	27.37
479.97	32.81	31.87	30.31	29.81	29.19	28.87	28.44	28.75	27.81	27.25	27.62	27.75	28.25	27.37
480.59	32.75	31.87	30.37	29.87	29.19	28.81	28.50	28.75	27.75	27.25	27.62	27.81	28.25	27.37
481.28	32.81	31.87	30.37	29.87	29.19	28.87	28.50	28.75	27.75	27.25	27.62	27.81	28.25	27.44
481.93	32.81	31.87	30.37	29.87	29.19	28.87	28.50	28.69	27.75	27.25	27.62	27.81	28.25	27.37
482.60	32.81	31.87	30.37	29.87	29.19	28.87	28.50	28.75	27.75	27.25	27.62	27.81	28.25	27.44
483.25	32.88	31.94	30.37	29.87	29.19	28.81	28.50	28.75	27.81	27.25	27.62	27.81	28.25	27.44
483.87	32.81	31.94	30.44	29.87	29.19	28.87	28.50	28.75	27.75	27.25	27.69	27.75	28.25	27.37
484.55	32.88	31.94	30.37	29.87	29.19	28.87	28.50	28.75	27.81	27.25	27.69	27.81	28.25	27.37
485.22	32.88	32.00	30.37	29.94	29.19	28.87	28.50	28.75	27.75	27.25	27.62	27.81	28.25	27.37
485.87	32.88	32.00	30.44	29.87	29.25	28.87	28.50	28.75	27.81	27.25	27.62	27.81	28.25	27.37
486.55	32.94	32.00	30.44	29.94	29.25	28.87	28.56	28.75	27.75	27.19	27.69	27.81	28.25	27.44
487.24	32.94	32.00	30.44	29.94	29.25	28.87	28.56	28.75	27.81	27.25	27.62	27.81	28.25	27.44
487.91	32.94	32.00	30.50	29.94	29.25	28.94	28.50	28.75	27.81	27.25	27.62	27.81	28.31	27.44
488.55	32.94	32.00	30.50	29.94	29.25	28.94	28.56	28.75	27.81	27.25	27.62	27.81	28.25	27.44
489.24	32.94	32.06	30.50	30.00	29.25	28.87	28.56	28.75	27.75	27.25	27.62	27.75	28.25	27.44
489.93	33.00	32.00	30.50	30.00	29.25	28.87	28.56	28.75	27.75	27.25	27.62	27.75	28.25	27.44
490.55	33.00	32.06	30.50	30.00	29.25	28.94	28.50	28.75	27.75	27.25	27.62	27.75	28.25	27.37
491.26	33.00	32.06	30.50	30.00	29.25	28.94	28.50	28.81	27.75	27.25	27.62	27.69	28.25	27.44
491.90	33.00	32.13	30.50	30.00	29.25	28.94	28.50	28.75	27.75	27.25	27.69	27.81	28.25	27.44
492.53	33.06	32.06	30.56	30.00	29.31	28.94	28.50	28.75	27.75	27.25	27.69	27.75	28.25	27.44
493.20	33.00	32.13	30.50	30.00	29.31	28.94	28.56	28.75	27.81	27.25	27.62	27.75	28.25	27.44
493.87	33.06	32.13	30.56	30.00	29.31	28.94	28.56	28.75	27.75	27.25	27.62	27.81	28.25	27.44
494.49	33.06	32.13	30.56	30.00	29.31	28.94	28.56	28.75	27.81	27.25	27.62	27.81	28.25	27.44
495.21	33.06	32.13	30.56	30.00	29.31	28.94	28.56	28.75	27.75	27.25	27.69	27.75	28.25	27.44
495.82	33.06	32.13	30.56	30.00	29.31	28.94	28.56	28.81	27.75	27.25	27.69	27.75	28.25	27.44
496.50	33.13	32.13	30.56	30.06	29.31	28.94	28.56	28.81	27.81	27.25	27.69	27.75	28.25	27.44
497.14	33.13	32.13	30.62	30.06	29.31	28.94	28.56	28.87	27.75	27.25	27.62	27.75	28.25	27.44
497.86	33.13	32.19	30.62	30.06	29.31	28.94	28.56	28.87	27.81	27.25	27.62	27.75	28.25	27.44
498.51	33.19	32.19	30.62	30.06	29.31	29.00	28.56	28.87	27.81	27.25	27.62	27.75	28.31	27.44
499.15	33.19	32.19	30.62	30.06	29.37	28.94	28.56	28.87	27.75	27.25	27.69	27.81	28.31	27.44
499.81	33.19	32.19	30.62	30.12	29.37	28.94	28.56	28.81	27.75	27.25	27.69	27.81	28.25	27.44
500.44	33.19	32.19	30.62	30.06	29.37	29.00	28.62	28.81	27.81	27.25	27.69	27.75	28.25	27.44
501.14	33.19	32.19	30.62	30.06	29.37	28.94	28.56	28.81	27.81	27.25	27.69	27.75	28.25	27.44
501.79	33.25	32.19	30.69	30.12	29.37	29.00	28.56	28.81	27.75	27.25	27.69	27.81	28.31	27.37
502.45	33.25	32.25	30.62	30.12	29.37	29.00	28.56	28.81	27.81	27.25	27.69	27.75	28.25	27.44
503.11	33.25	32.25	30.69	30.12	29.37	29.00	28.56	28.81	27.81	27.25	27.62	27.81	28.25	27.37
503.83	33.25	32.25	30.69	30.12	29.37	29.00	28.62	28.81	27.75	27.25	27.62	27.81	28.25	27.44
504.42	33.25	32.31	30.69	30.12	29.37	29.00	28.62	28.81	27.75	27.25	27.62	27.75	28.31	27.44
505.16	33.25	32.31	30.69	30.12	29.37	29.00	28.56	28.81	27.75	27.25	27.62	27.81	28.25	27.44
505.88	33.31	32.31	30.75	30.19	29.37	29.00	28.56	28.87	27.81	27.25	27.62	27.75	28.25	27.44
506.44	33.31	32.31	30.69	30.19	29.37	29.00	28.62	28.81	27.81	27.25	27.62	27.81	28.31	27.44
507.12	33.31	32.38	30.75	30.19	29.37	29.00	28.62	28.81	27.81	27.25	27.62	27.81	28.25	27.44
507.76	33.31	32.31	30.75	30.19	29.37	29.00	28.56	28.81	27.81	27.31	27.62	27.81	28.25	27.37
508.49	33.31	32.38	30.75	30.19	29.37	29.06	28.62	28.87	27.75	27.25	27.62	27.81	28.31	27.37
509.08	33.31	32.38	30.75	30.19	29.37	29.00	28.62	28.81	27.81	27.31	27.62	27.81	28.31	27.44
509.80	33.38	32.38	30.81	30.19	29.44	29.06	28.62	28.81	27.81	27.25	27.62	27.81	28.31	27.44
510.43	33.38	32.44	30.75	30.25	29.44	29.00	28.62	28.81	27.81	27.25	27.62	27.75	28.31	27.44
511.15	33.38	32.38	30.81	30.19	29.44	29.00	28.62	28.87	27.81	27.25	27.69	27.75	28.25	27.44
511.74	33.38	32.38	30.81	30.25	29.44	29.00	28.62	28.81	27.81	27.31	27.69	27.75	28.25	27.44
512.44	33.44	32.38	30.75	30.25	29.44	29.06	28.62	28.81	27.81	27.25	27.69	27.75	28.31	27.44
513.13	33.44	32.38	30.81	30.25	29.44	29.06	28.62	28.81	27.87	27.25	27.62	27.75	28.31	27.44
513.76	33.44	32.44	30.87	30.25	29.44	29.06	28.62	28.81	27.81	27.25	27.69	27.75	28.31	27.44
514.45	33.44	32.44	30.81	30.25	29.44	29.06	28.69	28.81	27.81	27.31	27.69	27.75	28.25	27.44
515.10	33.44	32.44	30.87	30.25	29.44	29.06	28.62	28.81	27.81	27.25	27.69	27.81	28.25	27.37
515.75	33.50	32.50	30.81	30.25	29.44	29.06	28.62	28.81	27.81	27.25	27.62	27.75	28.31	27.44
516.43	33.50	32.50	30.87	30.25	29.44	29.06	28.69	28.81	27.75	27.25	27.62	27.81	28.31	27.37
517.05	33.50	32.50	30.87	30.25	29.50	29.06	28.62	28.81	27.81	27.31	27.69	27.75	28.25	27.37
517.79	33.50	32.50	30.87	30.31	29.50	29.06	28.69	28.81	27.81	27.25	27.69	27.75	28.31	27.44
518.42	33.50	32.50	30.87	30.31	29.50	29.06	28.69	28.87	27.75	27.25	27.69	27.81	28.25	27.37
519.07	33.50	32.56	30.87	30.31	29.50	29.06	28.69	28.87	27.81	27.25	27.62	27.81	28.31	27.37
519.73	33.56	32.50	30.87	30.31	29.50	29.06	28.62	28.81	27.87	27.25	27.62	27.75	28.25	27.44
520.39	33.56	32.56	30.94	30.31	29.50	29.12	28.62	28.87	27.81	27.25	27.69	27.81	28.31	27.37
521.03	33.56	32.56	30.94	30.31	29.56	29.12	28.62	28.81	27.81	27.25	27.69	27.81	28.31	27.44
521.72	33.56	32.63	30.94	30.37	29.50	29.06	28.69	28.81	27.81	27.25	27.69	27.75	28.25	27.44
522.39	33.56	32.56	30.94	30.37	29.50	29.12	28.62	28.81	27.81	27.31	27.69	27.81	28.31	27.37
523.03	33.63	32.63	30.94	30.37	29.50	29.12	28.69	28.81	27.81	27.31	27.69	27.81	28.25	27.37
523.74	33.63	32.63	30.94	30.37	29.50	29.12	28.69	28.81	27.81	27.31	27.69	27.81	28.31	27.37
524.38	33.63	32.63	30.94	30.37	29.56	29.12	28.62	28.87	27.87	27.31	27.69	27.81	28.31	27.44
525.04	33.63	32.63	31.00	30.37	29.56	29.12	28.62	28.87	27.81	27.31	27.69	27.75	28.31	27.37
525.70	33.69	32.63	31.00	30.37	29.50	29.12	28.69	28.87	27.81	27.25	27.69	27.81	28.31	27.37
526.38	33.69	32.69	31.00	30.37	29.56	29.12	28.69	28.81	27.87	27.31	27.69	27.75	28.31	27.37
527.05	33.69	32.63	31.00	30.37	29.56	29.12	28.69	28.87	27.81	27.31	27.69	27.75	28.25	27.37
527.70	33.69	32.63	31.00	30.44	29.56	29.12	28.69	28.87	27.81	27.31	27.62	27.75	28.25	27.44
528.36	33.69	32.69	31.06	30.44	29.56	29.12	28.69	28.81	27.87	27.25	27.69	27.81	28.25	27.37
529.07	33.69	32.69	31.06	30.44	29.56	29.12	28.69	28.81	27.81	27.31	27.62	27.75	28.25	27.37
529.68	33.75	32.69	31.06	30.44	29.56	29.12	28.62	28.87	27.87	27.25	27.69	27.81	28.25	27.37
530.37	33.75	32.75	31.06	30.44	29.62	29.12	28.62	28.87	27.81	27.31	27.62	27.75	28.31	27.37
530.96	33.75	32.69	31.06	30.44	29.56	29.12	28.69	28.87	27.81	27.31	27.69	27.75	28.25	27.44
531.67	33.75	32.69	31.06	30.44	29.56	29.12	28.69	28.81	27.81	27.31	27.69	27.81	28.25	27.44
532.33	33.75	32.75	31.06	30.44	29.62	29.12	28.69	28.87	27.87	27.31	27.69	27.75	28.25	27.44
533.05	33.81	32.75	31.12	30.44	29.62	29.19	28.69	28.94	27.87	27.25	27.69	27.81	28.25	27.44
533.62	33.81	32.75	31.06	30.44	29.62	29.12	28.69	28.87	27.87	27.25	27.69	27.81	28.25	27.37
534.32	33.81	32.75	31.06	30.50	29.62	29.19	28.75	28.87	27.87	27.25	27.69	27.75	28.25	27.44
535.00	33.81	32.81	31.12	30.44	29.62	29.19	28.69	28.87	27.87	27.31	27.69	27.81	28.25	27.44
535.63	33.81	32.81	31.12	30.50	29.62	29.19	28.69	28.87	27.87	27.31	27.69	27.81	28.25	27.37
536.33	33.81	32.81	31.12	30.50	29.62	29.19	28.69	28.87	27.81	27.31	27.69	27.75	28.25	27.37
536.96	33.88	32.81	31.19	30.44	29.62	29.19	28.69	28.87	27.87	27.25	27.69	27.81	28.25	27.37
537.66	33.88	32.81	31.12	30.50	29.62	29.19	28.69	28.87	27.87	27.31	27.69	27.81	28.25	27.44
538.35	33.88	32.88	31.19	30.50	29.62	29.19	28.69	28.87	27.87	27.31	27.69	27.81	28.25	27.37
538.97	33.88	32.88	31.19	30.50	29.69	29.19	28.75	28.87	27.87	27.31	27.69	27.81	28.25	27.37
539.61	33.88	32.88	31.19	30.44	29.62	29.19	28.75	28.87	27.87	27.31	27.69	27.81	28.25	27.37
540.30	33.88	32.88	31.19	30.56	29.69	29.19	28.69	28.94	27.87	27.31	27.69	27.81	28.25	27.44
540.93	33.94	32.88	31.19	30.56	29.69	29.25	28.69	28.87	27.87	27.31	27.69	27.81	28.25	27.44
541.62	33.88	32.81	31.19	30.50	29.69	29.19	28.75	28.87	27.87	27.31	27.69	27.81	28.25	27.44
542.29	33.94	32.88	31.19	30.56	29.69	29.19	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
542.92	33.94	32.88	31.19	30.56	29.69	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
543.63	33.94	32.88	31.25	30.56	29.69	29.19	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
544.29	33.94	32.94	31.25	30.56	29.69	29.19	28.75	28.87	27.81	27.31	27.69	27.75	28.25	27.37
544.93	33.94	32.94	31.25	30.56	29.69	29.25	28.69	28.94	27.87	27.31	27.69	27.81	28.25	27.44
545.60	33.94	32.94	31.25	30.56	29.69	29.25	28.75	28.94	27.81	27.31	27.69	27.81	28.25	27.37
546.33	33.94	33.00	31.25	30.56	29.69	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.31	27.37
546.92	34.00	32.94	31.25	30.56	29.69	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.31	27.37
547.58	34.00	33.00	31.25	30.56	29.75	29.25	28.69	28.94	27.87	27.31	27.69	27.81	28.25	27.44
548.28	34.00	33.00	31.31	30.56	29.69	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.44
548.91	34.00	33.06	31.31	30.62	29.75	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
549.58	34.00	33.00	31.31	30.62	29.69	29.25	28.75	28.94	27.81	27.31	27.69	27.81	28.25	27.37
550.28	34.06	33.00	31.31	30.56	29.75	29.31	28.75	28.87	27.94	27.31	27.69	27.81	28.25	27.37
550.89	34.06	33.00	31.31	30.62	29.75	29.25	28.75	28.87	27.87	27.31	27.69	27.81	28.25	27.37
551.57	34.06	33.06	31.37	30.62	29.75	29.31	28.69	28.87	27.81	27.31	27.69	27.81	28.25	27.37
552.24	34.06	33.06	31.31	30.62	29.75	29.25	28.81	28.94	27.87	27.31	27.69	27.81	28.25	27.37
552.90	34.06	33.06	31.37	30.62	29.75	29.31	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
553.59	34.06	33.06	31.37	30.62	29.75	29.25	28.75	28.94	27.87	27.37	27.69	27.81	28.25	27.37
554.23	34.06	33.06	31.37	30.62	29.75	29.25	28.75	28.94	27.87	27.31	27.69	27.81	28.25	27.37
